secs,storenum,dayofweek
108,423,Mon
524,721,Thur
179,160,Tues
193,368,Thur
304,887,Thur
192,188,Fri
579,434,Fri
54,253,Fri
426,158,Fri
125,713,Wed
353,400,Thur
111,886,Wed
126,769,Fri
136,30,Thur
120,701,Tues
166,163,Thur
568,579,Tues
393,490,Thur
359,197,Mon
345,854,Mon
81,515,Tues
167,609,Fri
80,141,Fri
192,403,Mon
110,425,Fri
127,328,Mon
279,577,Mon
56,430,Fri
193,866,Wed
151,832,Mon
146,508,Mon
115,121,Wed
403,682,Wed
315,202,Wed
95,119,Tues
126,612,Wed
158,778,Wed
133,662,Thur
145,50,Mon
72,326,Tues
147,159,Mon
134,117,Mon
194,784,Fri
283,85,Mon
134,805,Fri
180,772,Tues
483,707,Mon
563,241,Tues
162,723,Tues
127,463,Fri
47,82,Thur
172,863,Fri
297,216,Mon
142,555,Fri
262,730,Mon
334,796,Fri
200,246,Tues
180,367,Tues
189,181,Thur
152,113,Wed
136,437,Tues
258,236,Thur
51,257,Mon
494,390,Fri
120,183,Fri
433,289,Tues
133,193,Fri
183,172,Fri
433,826,Fri
145,383,Tues
159,853,Thur
430,534,Fri
270,184,Fri
524,246,Fri
131,79,Fri
139,331,Wed
160,355,Fri
229,16,Wed
100,370,Fri
390,69,Mon
90,513,Wed
111,499,Thur
199,720,Tues
121,202,Mon
91,101,Wed
85,531,Wed
132,510,Mon
180,61,Tues
312,849,Wed
116,802,Mon
184,855,Thur
186,662,Mon
91,345,Mon
141,7,Fri
131,766,Mon
184,628,Thur
293,200,Tues
440,730,Thur
135,652,Thur
192,753,Fri
104,544,Fri
436,281,Thur
387,654,Tues
137,571,Mon
110,429,Wed
206,496,Fri
598,728,Fri
112,877,Thur
74,481,Fri
218,250,Mon
381,86,Thur
133,182,Wed
276,423,Wed
189,801,Tues
202,17,Wed
32,78,Tues
204,281,Tues
482,109,Thur
434,259,Fri
186,555,Thur
99,316,Fri
282,852,Wed
150,651,Fri
271,457,Thur
528,666,Wed
147,756,Wed
71,671,Thur
209,362,Mon
308,312,Fri
120,881,Thur
33,451,Tues
88,203,Wed
464,155,Fri
468,467,Mon
241,389,Fri
64,159,Mon
120,268,Thur
127,772,Mon
488,204,Mon
208,244,Wed
451,231,Mon
125,473,Thur
99,124,Tues
472,157,Fri
131,296,Wed
203,260,Wed
425,595,Wed
150,13,Mon
70,624,Fri
127,157,Wed
65,217,Fri
196,295,Tues
139,235,Mon
315,569,Thur
231,401,Tues
111,488,Fri
172,301,Tues
155,299,Thur
271,180,Wed
194,536,Wed
189,212,Fri
500,320,Tues
206,163,Thur
194,163,Mon
122,555,Thur
125,171,Mon
597,199,Wed
482,678,Fri
350,793,Fri
459,402,Fri
154,108,Thur
60,481,Thur
177,17,Fri
380,57,Tues
128,362,Tues
111,533,Wed
98,871,Tues
139,288,Tues
386,103,Mon
128,759,Thur
240,407,Tues
97,181,Fri
118,859,Wed
131,132,Fri
130,545,Wed
96,423,Mon
135,136,Thur
460,827,Fri
137,297,Tues
141,774,Mon
161,314,Wed
83,769,Wed
144,493,Mon
325,714,Wed
149,782,Wed
570,239,Wed
98,167,Wed
598,584,Fri
126,851,Tues
120,114,Fri
209,46,Tues
35,839,Wed
161,175,Fri
131,773,Mon
140,880,Wed
36,522,Fri
101,103,Wed
493,607,Fri
579,856,Thur
451,523,Wed
574,121,Thur
272,195,Fri
365,219,Thur
66,612,Thur
164,833,Mon
80,378,Tues
369,425,Fri
214,376,Tues
181,381,Mon
164,431,Fri
40,880,Fri
199,72,Wed
120,6,Tues
188,562,Tues
305,779,Fri
242,300,Thur
305,844,Mon
77,588,Tues
148,646,Thur
123,47,Mon
118,404,Mon
95,786,Tues
185,414,Tues
147,491,Wed
323,104,Tues
461,605,Tues
325,328,Thur
183,471,Wed
377,516,Thur
125,689,Tues
479,401,Wed
346,777,Thur
468,9,Fri
351,806,Wed
114,550,Mon
149,196,Tues
247,506,Thur
517,684,Mon
477,563,Mon
87,687,Thur
310,493,Mon
399,864,Tues
98,268,Wed
115,97,Mon
548,117,Wed
97,522,Wed
64,759,Mon
134,33,Tues
159,121,Wed
191,375,Tues
349,549,Wed
166,777,Tues
154,528,Wed
129,170,Mon
51,416,Mon
117,510,Fri
191,115,Wed
503,428,Wed
192,545,Wed
209,547,Thur
67,752,Tues
237,814,Mon
449,149,Wed
333,800,Tues
55,209,Wed
140,171,Wed
154,186,Fri
180,164,Thur
133,739,Tues
154,19,Wed
84,534,Mon
95,430,Wed
266,272,Thur
192,494,Wed
151,821,Tues
148,521,Wed
136,253,Tues
121,236,Wed
366,587,Fri
147,94,Tues
94,610,Tues
127,878,Thur
170,586,Mon
90,519,Thur
193,466,Tues
167,766,Mon
248,342,Mon
59,597,Thur
144,435,Tues
145,305,Wed
157,520,Fri
148,109,Wed
139,161,Wed
53,484,Mon
244,316,Fri
469,629,Fri
127,870,Thur
135,729,Mon
365,485,Mon
78,360,Tues
48,257,Wed
137,485,Fri
145,885,Thur
220,843,Fri
96,660,Mon
106,87,Thur
181,429,Thur
129,156,Thur
127,523,Wed
156,761,Wed
93,608,Thur
343,152,Wed
219,416,Tues
107,91,Thur
396,565,Fri
123,197,Mon
400,564,Wed
36,146,Fri
536,536,Fri
63,690,Thur
196,634,Thur
580,696,Fri
203,883,Wed
349,500,Tues
137,310,Wed
56,138,Mon
228,138,Thur
183,476,Thur
121,500,Wed
161,104,Mon
105,632,Mon
90,629,Mon
181,349,Mon
40,322,Wed
158,418,Tues
271,643,Mon
413,576,Mon
409,284,Thur
414,538,Fri
133,29,Fri
148,815,Mon
106,215,Fri
143,698,Mon
315,1,Fri
70,602,Wed
360,855,Tues
215,401,Tues
189,213,Wed
36,13,Thur
60,198,Wed
40,883,Tues
64,519,Wed
87,265,Thur
145,610,Thur
65,534,Fri
364,195,Tues
258,696,Mon
153,438,Wed
141,685,Tues
299,696,Tues
156,562,Fri
67,261,Tues
424,815,Tues
74,508,Mon
299,400,Thur
482,621,Wed
59,268,Fri
230,70,Mon
85,423,Mon
150,668,Tues
145,777,Fri
37,839,Thur
150,283,Fri
119,132,Thur
275,7,Tues
242,328,Tues
304,354,Wed
155,262,Thur
526,300,Wed
228,209,Thur
134,768,Fri
104,150,Fri
416,201,Wed
266,360,Thur
162,107,Thur
149,258,Tues
166,574,Tues
325,498,Thur
281,635,Fri
487,484,Thur
190,583,Mon
156,692,Thur
157,757,Fri
125,757,Tues
385,6,Tues
471,4,Thur
97,196,Tues
134,369,Wed
122,422,Mon
134,600,Thur
103,21,Tues
238,791,Thur
180,518,Tues
123,5,Tues
251,472,Fri
158,572,Mon
148,615,Wed
115,359,Thur
119,433,Wed
381,661,Tues
154,140,Wed
120,772,Tues
110,627,Wed
171,255,Thur
82,193,Wed
480,717,Tues
250,55,Wed
81,564,Fri
315,737,Mon
106,175,Thur
184,39,Tues
137,320,Tues
321,211,Wed
237,817,Tues
424,105,Thur
45,677,Mon
47,367,Thur
59,321,Wed
547,735,Wed
31,98,Wed
444,129,Thur
146,318,Mon
501,371,Mon
331,565,Mon
177,608,Mon
153,375,Thur
151,732,Mon
184,505,Fri
225,829,Thur
145,278,Wed
74,760,Wed
206,214,Wed
139,408,Fri
117,51,Mon
157,331,Thur
487,603,Thur
561,181,Tues
532,529,Thur
71,293,Fri
298,452,Fri
35,316,Fri
575,519,Wed
193,743,Thur
141,277,Tues
163,10,Tues
571,332,Fri
418,283,Fri
174,814,Fri
434,767,Thur
276,323,Thur
243,561,Wed
170,679,Fri
303,298,Mon
130,325,Fri
324,164,Thur
103,215,Mon
97,677,Fri
125,597,Fri
120,111,Fri
129,198,Thur
136,708,Fri
225,604,Tues
301,601,Fri
100,5,Wed
213,503,Tues
243,251,Fri
363,328,Mon
197,434,Mon
144,313,Wed
402,548,Wed
207,76,Mon
228,631,Mon
166,428,Mon
116,608,Wed
146,460,Mon
164,839,Tues
135,55,Mon
575,58,Thur
117,413,Mon
162,879,Wed
493,867,Tues
295,197,Mon
95,821,Fri
441,251,Fri
151,564,Fri
146,888,Thur
166,366,Fri
182,574,Thur
450,236,Wed
198,232,Tues
339,265,Thur
345,33,Wed
437,805,Fri
91,839,Wed
276,291,Thur
41,806,Wed
55,466,Tues
98,486,Thur
202,675,Fri
102,752,Wed
89,30,Wed
219,845,Tues
394,256,Wed
72,195,Mon
190,528,Thur
132,808,Mon
421,219,Tues
384,431,Mon
146,422,Tues
178,45,Fri
179,784,Mon
167,503,Wed
54,554,Mon
64,689,Tues
66,809,Tues
159,165,Fri
206,103,Fri
147,579,Tues
136,874,Tues
105,165,Mon
267,498,Tues
125,230,Wed
89,749,Thur
482,496,Tues
226,119,Fri
212,313,Tues
231,36,Tues
88,140,Fri
59,541,Mon
194,579,Fri
204,112,Thur
170,802,Tues
115,283,Fri
588,167,Thur
158,172,Wed
88,199,Thur
55,483,Thur
536,39,Fri
110,829,Wed
65,117,Thur
213,571,Tues
445,480,Fri
63,14,Fri
354,225,Fri
135,853,Wed
115,805,Thur
48,370,Thur
163,58,Thur
156,296,Fri
135,536,Fri
352,188,Tues
78,686,Fri
205,358,Fri
161,414,Fri
328,828,Wed
128,588,Tues
150,418,Thur
435,846,Mon
373,878,Thur
58,417,Thur
79,661,Thur
238,400,Wed
87,720,Mon
66,146,Fri
157,50,Fri
158,791,Tues
180,424,Wed
94,485,Fri
162,391,Wed
165,19,Mon
103,295,Mon
110,765,Mon
444,638,Tues
189,203,Fri
86,660,Wed
119,453,Mon
132,600,Mon
494,878,Thur
148,745,Mon
75,82,Tues
133,257,Tues
319,436,Tues
97,105,Thur
47,492,Wed
161,127,Wed
92,127,Mon
142,139,Tues
569,495,Thur
253,598,Fri
329,48,Mon
136,551,Mon
268,788,Thur
436,154,Tues
326,716,Thur
45,775,Tues
49,231,Fri
321,449,Thur
105,714,Thur
512,488,Thur
95,38,Fri
593,269,Thur
74,548,Thur
258,610,Tues
121,115,Wed
89,566,Mon
342,260,Wed
163,428,Thur
97,613,Mon
189,425,Mon
125,752,Tues
528,345,Mon
217,837,Mon
355,732,Thur
245,151,Thur
419,711,Fri
488,222,Wed
106,56,Wed
398,29,Thur
43,209,Mon
267,13,Thur
53,571,Tues
171,281,Wed
114,467,Wed
363,821,Mon
157,528,Tues
229,798,Tues
104,11,Wed
526,687,Thur
148,876,Tues
129,601,Fri
94,833,Thur
249,706,Wed
395,774,Fri
582,149,Thur
112,307,Fri
64,461,Mon
61,608,Mon
109,165,Tues
386,487,Tues
317,93,Tues
82,225,Tues
315,728,Tues
235,850,Fri
142,308,Tues
181,10,Wed
145,15,Wed
120,797,Fri
98,719,Tues
416,528,Thur
69,378,Fri
104,117,Tues
495,56,Tues
360,834,Thur
158,816,Fri
141,774,Thur
482,638,Tues
154,781,Fri
262,376,Mon
46,123,Thur
87,255,Mon
140,560,Tues
140,638,Fri
128,603,Fri
60,697,Thur
175,355,Wed
111,55,Fri
236,208,Wed
163,22,Thur
119,435,Thur
96,285,Fri
182,241,Mon
115,78,Mon
252,636,Mon
561,322,Thur
577,792,Tues
338,115,Thur
385,845,Wed
599,129,Fri
225,88,Thur
156,687,Fri
117,548,Tues
385,542,Mon
221,823,Tues
82,463,Tues
95,794,Mon
34,872,Fri
598,437,Mon
273,528,Mon
123,122,Mon
140,455,Fri
174,482,Tues
132,451,Thur
557,186,Wed
293,605,Thur
191,74,Fri
321,779,Mon
573,681,Mon
418,558,Thur
248,523,Wed
231,357,Wed
243,146,Tues
280,376,Thur
130,649,Mon
118,527,Tues
503,87,Wed
166,162,Mon
403,231,Fri
155,317,Wed
175,350,Tues
240,484,Thur
32,396,Tues
95,467,Thur
41,401,Thur
281,819,Wed
565,317,Fri
123,312,Tues
31,117,Wed
148,388,Fri
205,589,Wed
229,820,Mon
110,259,Thur
254,358,Thur
165,519,Wed
265,7,Thur
128,531,Wed
137,808,Mon
528,345,Fri
201,370,Wed
322,394,Thur
528,272,Tues
399,544,Wed
354,329,Mon
54,554,Fri
205,136,Thur
83,323,Wed
111,276,Thur
511,374,Fri
520,279,Fri
145,892,Fri
320,742,Thur
545,765,Mon
170,118,Thur
469,853,Mon
291,639,Fri
125,136,Wed
105,8,Thur
151,703,Mon
76,524,Wed
162,504,Mon
142,35,Fri
313,691,Mon
151,488,Mon
216,586,Fri
94,28,Fri
103,701,Thur
165,844,Thur
270,709,Tues
112,584,Wed
200,437,Mon
153,542,Fri
113,105,Wed
336,447,Tues
389,740,Wed
261,141,Mon
229,437,Fri
206,550,Fri
164,4,Wed
189,550,Tues
240,601,Mon
57,174,Fri
126,120,Fri
252,443,Wed
49,80,Fri
154,154,Mon
343,353,Thur
545,54,Wed
443,718,Mon
127,2,Wed
512,564,Mon
533,294,Wed
128,279,Fri
210,719,Wed
327,466,Mon
50,596,Tues
289,115,Thur
104,200,Mon
540,279,Tues
166,178,Fri
303,247,Tues
260,841,Fri
330,589,Mon
481,28,Wed
296,665,Thur
135,759,Tues
358,739,Mon
107,656,Tues
251,564,Fri
151,12,Wed
117,581,Mon
181,520,Mon
160,204,Mon
92,862,Wed
47,459,Thur
259,26,Thur
544,712,Thur
160,103,Mon
72,670,Wed
43,500,Fri
142,328,Wed
439,871,Fri
162,730,Mon
212,664,Wed
98,27,Thur
165,487,Thur
54,226,Thur
257,366,Mon
185,874,Wed
110,284,Mon
448,310,Thur
159,36,Tues
123,540,Fri
349,434,Mon
364,867,Fri
219,391,Wed
128,786,Tues
225,284,Thur
214,5,Mon
47,414,Tues
188,1,Fri
114,389,Thur
114,53,Wed
75,775,Thur
310,318,Mon
91,644,Wed
91,555,Tues
71,816,Thur
95,58,Fri
334,511,Thur
53,763,Wed
165,781,Mon
63,704,Wed
103,150,Mon
147,723,Wed
567,204,Mon
104,729,Fri
55,396,Mon
150,711,Fri
77,521,Tues
164,166,Mon
302,2,Thur
84,651,Thur
164,198,Mon
56,545,Fri
181,844,Tues
48,569,Mon
136,190,Thur
88,261,Wed
483,861,Fri
538,189,Wed
555,416,Mon
429,212,Tues
174,857,Fri
33,243,Tues
85,772,Fri
474,343,Wed
60,294,Wed
240,522,Fri
35,280,Mon
99,86,Tues
126,249,Thur
86,586,Fri
186,827,Tues
128,576,Tues
95,383,Thur
505,410,Thur
478,816,Fri
175,349,Mon
171,84,Wed
185,13,Mon
236,695,Wed
140,350,Tues
526,728,Fri
43,454,Fri
142,257,Mon
44,685,Wed
177,706,Mon
128,232,Fri
111,150,Fri
166,40,Wed
63,652,Mon
487,621,Wed
227,452,Tues
137,11,Mon
151,730,Fri
119,61,Tues
231,767,Wed
77,626,Thur
149,174,Tues
35,418,Wed
391,638,Mon
71,57,Fri
263,35,Mon
199,652,Thur
130,540,Thur
167,341,Mon
153,765,Wed
523,253,Mon
87,552,Wed
569,123,Mon
62,22,Wed
176,67,Thur
243,852,Wed
370,552,Mon
384,377,Wed
230,399,Wed
47,57,Thur
471,387,Thur
507,527,Fri
507,489,Fri
134,105,Mon
147,397,Tues
296,399,Fri
143,759,Wed
71,695,Tues
99,590,Mon
132,462,Wed
527,311,Thur
192,279,Tues
89,315,Thur
337,599,Mon
399,748,Fri
407,13,Tues
133,138,Fri
199,823,Mon
194,98,Tues
96,77,Tues
170,844,Mon
180,584,Fri
162,861,Tues
49,699,Wed
147,453,Fri
315,641,Fri
152,283,Wed
374,147,Tues
111,830,Mon
52,172,Tues
138,620,Wed
37,270,Fri
432,38,Wed
96,293,Fri
354,713,Wed
384,787,Thur
127,445,Tues
249,210,Mon
111,807,Thur
260,274,Mon
42,555,Wed
63,695,Thur
253,749,Fri
325,205,Thur
162,398,Tues
96,446,Mon
125,805,Fri
282,750,Fri
214,439,Tues
127,25,Tues
104,613,Mon
90,34,Tues
120,289,Fri
122,787,Mon
262,883,Fri
74,809,Mon
339,289,Tues
404,498,Tues
44,889,Tues
41,66,Wed
497,592,Thur
592,525,Wed
194,239,Wed
574,107,Tues
287,227,Thur
40,887,Fri
58,671,Fri
593,381,Fri
59,360,Tues
535,279,Wed
200,658,Wed
442,307,Thur
593,625,Tues
33,796,Mon
162,267,Thur
306,7,Tues
597,8,Tues
164,526,Tues
32,868,Wed
68,863,Fri
90,361,Thur
47,506,Fri
58,312,Fri
507,360,Tues
158,511,Mon
59,486,Tues
202,47,Wed
148,146,Mon
334,526,Fri
270,727,Tues
146,765,Mon
147,212,Fri
227,700,Tues
169,391,Thur
115,305,Mon
338,216,Fri
565,575,Tues
195,353,Fri
438,838,Tues
520,414,Tues
146,332,Tues
77,333,Fri
338,259,Tues
134,230,Fri
56,538,Wed
150,581,Tues
126,566,Thur
357,760,Fri
34,171,Mon
281,860,Tues
503,571,Tues
512,21,Wed
302,72,Mon
333,866,Mon
252,266,Wed
343,191,Mon
194,665,Wed
127,518,Fri
64,165,Fri
134,661,Tues
579,340,Wed
506,328,Tues
30,210,Mon
430,465,Mon
159,823,Wed
108,809,Tues
77,775,Wed
393,167,Tues
544,266,Thur
44,496,Thur
193,387,Wed
503,614,Mon
231,538,Tues
57,794,Mon
159,800,Wed
46,398,Tues
541,110,Tues
350,763,Fri
108,554,Tues
139,13,Wed
187,612,Thur
422,366,Fri
185,721,Mon
53,432,Fri
94,736,Tues
497,463,Mon
218,698,Mon
126,264,Tues
393,541,Wed
139,158,Tues
80,132,Tues
151,653,Fri
78,529,Tues
39,236,Thur
82,209,Wed
131,410,Wed
149,686,Tues
189,863,Thur
130,452,Wed
340,451,Thur
298,650,Tues
109,276,Fri
488,31,Thur
226,276,Fri
168,764,Thur
529,79,Fri
116,92,Fri
313,837,Thur
93,451,Fri
419,71,Fri
173,297,Mon
274,337,Thur
305,610,Wed
147,859,Wed
173,250,Thur
194,80,Thur
299,812,Wed
487,639,Fri
103,104,Thur
62,1,Fri
79,691,Thur
500,586,Fri
427,736,Wed
584,402,Wed
185,647,Wed
161,749,Fri
140,164,Fri
167,97,Fri
151,209,Wed
544,1,Thur
180,281,Mon
141,493,Wed
181,628,Tues
33,216,Fri
290,764,Thur
160,614,Thur
235,444,Wed
36,775,Tues
111,196,Tues
144,541,Thur
208,775,Tues
172,840,Fri
488,540,Mon
169,572,Wed
60,129,Thur
294,881,Wed
158,178,Thur
415,336,Mon
226,155,Fri
118,743,Thur
148,509,Tues
329,194,Thur
226,450,Mon
259,735,Thur
272,156,Mon
81,745,Tues
86,521,Tues
39,386,Fri
132,826,Tues
222,877,Fri
158,765,Wed
59,34,Thur
152,137,Wed
114,587,Wed
70,654,Mon
363,167,Fri
234,383,Thur
505,206,Wed
62,306,Mon
198,787,Fri
129,516,Wed
197,293,Tues
487,668,Tues
181,680,Tues
91,2,Mon
406,46,Mon
380,170,Mon
289,875,Wed
75,296,Mon
170,742,Fri
146,685,Tues
291,675,Thur
169,761,Tues
367,4,Tues
460,855,Mon
109,540,Thur
426,534,Tues
201,39,Thur
161,357,Tues
112,862,Thur
140,276,Tues
136,883,Fri
142,700,Mon
113,380,Wed
125,754,Mon
68,108,Wed
343,879,Mon
233,635,Tues
262,482,Wed
52,700,Mon
131,148,Wed
155,603,Fri
502,368,Thur
139,420,Wed
390,209,Thur
307,841,Mon
448,435,Fri
599,393,Mon
471,359,Mon
212,28,Mon
34,873,Fri
305,714,Thur
151,806,Thur
376,590,Tues
528,372,Thur
195,640,Thur
479,258,Mon
138,875,Thur
429,539,Thur
118,271,Mon
31,527,Fri
157,264,Mon
222,696,Tues
217,109,Mon
118,388,Wed
99,355,Mon
375,767,Thur
316,798,Mon
120,214,Mon
425,784,Tues
154,813,Mon
130,470,Tues
409,445,Mon
127,152,Thur
520,317,Fri
148,81,Fri
476,83,Tues
340,475,Tues
148,244,Wed
41,17,Fri
126,850,Thur
510,442,Wed
251,240,Fri
267,371,Fri
133,64,Wed
219,34,Tues
86,795,Fri
116,755,Wed
107,394,Wed
68,356,Fri
287,94,Tues
53,181,Mon
174,148,Fri
150,352,Fri
214,268,Mon
117,328,Mon
117,450,Fri
241,367,Mon
140,737,Fri
176,594,Thur
77,644,Tues
120,200,Fri
174,594,Tues
309,191,Tues
77,79,Fri
303,365,Wed
137,698,Tues
285,200,Wed
174,232,Mon
301,38,Thur
219,484,Wed
68,796,Tues
203,313,Wed
309,314,Mon
313,361,Thur
105,397,Thur
130,440,Mon
192,93,Wed
534,655,Tues
87,431,Fri
164,660,Wed
185,284,Wed
89,691,Fri
348,206,Mon
176,514,Tues
106,196,Wed
143,334,Fri
299,363,Mon
426,730,Tues
145,389,Thur
175,158,Wed
54,848,Mon
206,885,Thur
147,81,Mon
407,670,Fri
364,785,Fri
592,160,Wed
145,471,Tues
155,437,Tues
154,550,Wed
166,611,Thur
127,617,Wed
40,779,Fri
97,380,Thur
109,34,Thur
196,891,Mon
129,684,Thur
235,107,Mon
54,196,Tues
68,392,Fri
215,269,Thur
193,863,Tues
248,520,Wed
141,192,Thur
127,314,Mon
164,159,Wed
181,58,Mon
188,318,Tues
185,128,Tues
109,459,Mon
239,281,Tues
55,510,Tues
70,202,Fri
408,59,Tues
262,57,Mon
162,735,Mon
367,99,Fri
73,214,Thur
476,260,Wed
338,830,Mon
125,680,Mon
148,626,Thur
149,75,Tues
106,37,Fri
218,288,Wed
266,446,Fri
478,17,Tues
345,465,Fri
135,656,Thur
132,43,Wed
148,201,Wed
212,819,Tues
422,390,Fri
595,580,Mon
61,7,Thur
89,477,Mon
359,365,Tues
422,133,Thur
43,454,Fri
320,610,Tues
77,3,Mon
59,419,Thur
37,619,Wed
224,652,Tues
100,524,Tues
125,482,Wed
408,309,Mon
251,151,Fri
271,880,Wed
212,19,Fri
131,9,Thur
247,624,Mon
149,575,Wed
537,391,Thur
180,568,Mon
174,413,Tues
571,26,Mon
127,368,Wed
127,301,Tues
107,766,Tues
91,335,Fri
31,734,Wed
231,440,Thur
174,861,Fri
233,818,Wed
102,478,Wed
131,33,Thur
108,586,Tues
258,816,Thur
162,528,Fri
182,861,Thur
155,380,Fri
161,717,Fri
39,387,Fri
205,175,Tues
275,10,Tues
310,271,Thur
173,169,Fri
553,300,Mon
420,636,Tues
104,220,Wed
287,431,Wed
64,505,Wed
172,361,Tues
126,684,Tues
229,50,Wed
368,335,Fri
170,641,Tues
153,240,Fri
546,105,Wed
263,5,Tues
302,201,Wed
516,457,Fri
141,881,Thur
317,725,Thur
388,288,Fri
117,433,Wed
164,140,Mon
163,696,Wed
116,530,Thur
132,120,Thur
292,243,Thur
146,572,Mon
132,276,Wed
204,348,Tues
61,531,Wed
165,875,Tues
53,171,Tues
583,764,Tues
463,596,Fri
154,784,Fri
347,508,Fri
118,606,Tues
109,14,Mon
95,487,Tues
341,779,Thur
389,492,Wed
161,671,Fri
69,73,Wed
80,812,Wed
54,637,Mon
343,842,Wed
267,546,Fri
200,248,Thur
553,448,Fri
179,281,Thur
334,829,Thur
132,309,Mon
169,212,Wed
37,231,Thur
276,848,Fri
510,216,Tues
99,892,Fri
415,118,Thur
391,116,Wed
151,771,Thur
147,865,Wed
135,295,Wed
387,200,Tues
266,106,Wed
135,125,Thur
252,293,Tues
78,261,Tues
104,158,Fri
120,51,Thur
155,884,Mon
560,786,Fri
161,527,Mon
368,300,Mon
183,26,Thur
187,581,Thur
352,728,Fri
181,490,Fri
125,399,Tues
88,39,Tues
173,450,Thur
127,89,Fri
115,412,Tues
139,157,Tues
41,536,Wed
99,245,Wed
230,782,Tues
147,781,Tues
331,876,Thur
116,675,Wed
302,392,Wed
162,491,Wed
109,828,Mon
147,561,Thur
513,336,Fri
598,589,Wed
181,517,Tues
294,550,Fri
156,856,Fri
230,476,Thur
263,550,Tues
125,335,Thur
132,12,Tues
490,140,Wed
351,219,Thur
170,136,Mon
444,813,Mon
108,318,Thur
158,663,Tues
100,293,Tues
155,260,Fri
88,654,Fri
350,396,Fri
593,677,Wed
411,652,Mon
235,818,Fri
120,289,Mon
544,717,Wed
124,69,Tues
454,223,Thur
157,471,Mon
143,228,Tues
160,235,Tues
280,235,Thur
58,36,Thur
49,177,Tues
193,310,Tues
160,630,Fri
180,260,Fri
532,262,Tues
187,482,Tues
542,791,Fri
285,289,Thur
80,363,Mon
101,245,Tues
51,851,Wed
262,289,Tues
123,50,Fri
127,92,Thur
382,747,Wed
40,339,Thur
292,247,Fri
122,214,Mon
122,841,Fri
97,873,Wed
134,248,Mon
384,505,Wed
160,108,Tues
112,385,Mon
446,287,Fri
525,718,Fri
158,334,Wed
263,99,Wed
535,807,Fri
386,470,Wed
118,421,Mon
285,753,Wed
93,830,Thur
485,293,Thur
121,698,Wed
93,693,Tues
143,72,Wed
87,577,Wed
246,863,Tues
290,329,Tues
488,490,Wed
35,879,Tues
150,375,Thur
215,181,Thur
323,601,Wed
280,621,Fri
139,739,Wed
471,245,Mon
232,64,Fri
66,458,Thur
550,856,Thur
245,368,Thur
93,514,Tues
439,235,Thur
123,38,Wed
484,12,Wed
178,31,Thur
115,483,Fri
270,656,Wed
309,292,Fri
227,724,Tues
385,462,Thur
179,666,Wed
333,624,Thur
425,247,Tues
137,461,Thur
93,521,Fri
138,43,Tues
116,195,Fri
142,174,Thur
495,561,Thur
149,779,Thur
60,153,Thur
103,562,Fri
361,501,Tues
76,816,Thur
267,374,Mon
73,287,Wed
318,147,Wed
191,365,Wed
181,242,Tues
244,722,Tues
96,355,Fri
112,580,Thur
131,472,Wed
35,582,Mon
156,278,Fri
197,61,Tues
559,709,Wed
150,834,Thur
70,336,Wed
484,380,Fri
43,280,Tues
239,488,Fri
100,354,Wed
273,847,Thur
480,449,Fri
44,615,Tues
33,450,Wed
215,879,Mon
329,20,Tues
362,79,Mon
562,273,Wed
174,141,Mon
46,124,Fri
195,780,Fri
54,697,Fri
423,46,Wed
223,683,Mon
104,513,Tues
129,536,Fri
467,304,Wed
206,378,Wed
133,273,Mon
136,750,Mon
178,13,Wed
350,601,Thur
214,568,Tues
284,375,Thur
513,265,Fri
140,510,Mon
145,738,Tues
38,694,Mon
63,679,Thur
304,226,Thur
131,420,Mon
299,490,Tues
293,429,Tues
62,435,Fri
216,870,Thur
583,737,Thur
136,528,Tues
444,98,Wed
556,125,Thur
79,188,Wed
142,565,Tues
360,181,Wed
138,509,Thur
523,660,Wed
90,260,Fri
268,684,Thur
73,715,Fri
155,540,Wed
49,28,Mon
461,585,Tues
64,534,Tues
124,593,Wed
205,292,Tues
152,679,Fri
491,307,Wed
293,152,Thur
184,799,Fri
542,429,Tues
169,556,Tues
401,710,Fri
159,389,Wed
167,365,Thur
370,219,Thur
104,621,Tues
268,741,Fri
274,63,Wed
116,183,Wed
120,328,Wed
230,231,Fri
453,617,Mon
126,27,Mon
420,659,Wed
34,17,Thur
242,708,Thur
189,585,Wed
46,596,Tues
105,542,Mon
402,550,Fri
284,572,Wed
178,134,Tues
316,472,Fri
40,840,Mon
33,344,Mon
146,807,Thur
307,11,Mon
586,65,Mon
151,87,Thur
481,88,Mon
125,582,Wed
149,617,Fri
254,685,Wed
458,574,Fri
82,104,Mon
118,244,Mon
167,95,Thur
306,342,Thur
100,3,Wed
259,762,Fri
98,407,Fri
588,702,Thur
121,182,Wed
237,413,Wed
146,291,Wed
122,198,Wed
58,442,Mon
136,183,Thur
445,150,Wed
340,498,Wed
535,425,Fri
59,16,Wed
74,568,Mon
508,142,Fri
184,333,Tues
277,96,Fri
414,625,Mon
111,62,Mon
106,481,Mon
157,583,Mon
257,590,Thur
140,505,Wed
534,24,Wed
66,279,Mon
34,532,Fri
73,724,Thur
238,13,Tues
400,812,Wed
293,73,Thur
137,401,Mon
233,63,Thur
154,889,Mon
130,65,Mon
155,36,Fri
159,519,Mon
220,125,Thur
107,243,Wed
35,488,Wed
538,794,Fri
105,664,Wed
578,168,Fri
268,312,Wed
276,756,Fri
160,9,Mon
294,152,Fri
507,537,Tues
319,552,Fri
78,355,Tues
544,773,Fri
